datetime,symbol,direction,offset,price,volume,pnl
2026-01-20 14:00:00+00:00,btcusdt,空,平,90919.0,0.11001766,0
2026-01-20 23:00:00+00:00,btcusdt,多,开,88468.9,0.11303394,0
2026-01-21 07:00:00+00:00,btcusdt,空,平,89618.4,0.11303394,0
2026-01-25 08:00:00+00:00,btcusdt,多,开,88630.3,0.11282823,0
2026-01-25 09:00:00+00:00,btcusdt,空,平,88254.9,0.11282823,0
2026-01-25 10:00:00+00:00,btcusdt,多,开,88361.5,0.11317133,0
2026-01-25 15:00:00+00:00,btcusdt,空,平,88666.1,0.11317133,0
2026-01-25 18:00:00+00:00,btcusdt,多,开,87845.7,0.11383596,0
2026-01-25 19:00:00+00:00,btcusdt,空,平,87370.2,0.11383596,0
2026-01-25 20:00:00+00:00,btcusdt,多,开,86459.4,0.11566122,0
2026-01-25 22:00:00+00:00,btcusdt,空,平,86525.1,0.11566122,0
2026-01-29 15:00:00+00:00,btcusdt,多,开,86978.7,0.11497068,0
2026-01-29 16:00:00+00:00,btcusdt,空,平,84898.0,0.11497068,0
2026-01-29 17:00:00+00:00,btcusdt,多,开,85230.3,0.11732917,0
2026-01-29 18:00:00+00:00,btcusdt,空,平,84225.0,0.11732917,0
2026-01-29 19:00:00+00:00,btcusdt,多,开,83440.8,0.1198453,0
2026-01-30 01:00:00+00:00,btcusdt,空,平,84157.4,0.1198453,0
2026-01-31 15:00:00+00:00,btcusdt,多,开,81452.5,0.12277094,0
2026-01-31 17:00:00+00:00,btcusdt,空,平,80321.0,0.12277094,0
2026-01-31 18:00:00+00:00,btcusdt,多,开,78857.0,0.12681166,0
2026-01-31 19:00:00+00:00,btcusdt,空,平,77996.8,0.12681166,0
2026-01-31 20:00:00+00:00,btcusdt,多,开,77707.9,0.12868704,0
2026-02-01 02:00:00+00:00,btcusdt,空,平,78504.8,0.12868704,0
2026-02-01 16:00:00+00:00,btcusdt,多,开,77563.8,0.12892612,0
2026-02-01 20:00:00+00:00,btcusdt,空,平,77142.4,0.12892612,0
2026-02-01 21:00:00+00:00,btcusdt,多,开,77073.5,0.12974628,0
2026-02-02 00:00:00+00:00,btcusdt,空,平,76931.6,0.12974628,0
2026-02-02 05:00:00+00:00,btcusdt,空,开,75856.3,0.13182821,0
2026-02-02 07:00:00+00:00,btcusdt,多,平,76511.3,0.13182821,0
2026-02-03 19:00:00+00:00,btcusdt,多,开,73111.7,0.13677701,0
2026-02-03 23:00:00+00:00,btcusdt,空,平,75672.5,0.13677701,0
2026-02-04 18:00:00+00:00,btcusdt,多,开,72544.2,0.137847,0
2026-02-04 22:00:00+00:00,btcusdt,空,平,72772.9,0.137847,0
2026-02-05 02:00:00+00:00,btcusdt,空,开,72389.2,0.13814215,0
2026-02-05 07:00:00+00:00,btcusdt,多,平,70911.4,0.13814215,0
2026-02-05 08:00:00+00:00,btcusdt,空,开,70716.1,0.14141051,0
2026-02-05 10:00:00+00:00,btcusdt,多,平,71531.6,0.14141051,0
2026-02-05 16:00:00+00:00,btcusdt,空,开,67452.0,0.14825379,0
2026-02-05 17:00:00+00:00,btcusdt,多,平,68262.7,0.14825379,0
2026-02-05 18:00:00+00:00,btcusdt,空,开,66153.9,0.15116267,0
2026-02-05 21:00:00+00:00,btcusdt,多,平,63750.9,0.15116267,0
2026-02-05 22:00:00+00:00,btcusdt,空,开,63188.8,0.15825589,0
2026-02-05 23:00:00+00:00,btcusdt,多,平,63878.7,0.15825589,0
2026-02-06 00:00:00+00:00,btcusdt,空,开,62868.1,0.15906318,0
2026-02-06 01:00:00+00:00,btcusdt,多,平,63460.4,0.15906318,0
2026-02-06 02:00:00+00:00,btcusdt,空,开,65666.0,0.15228581,0
2026-02-06 06:00:00+00:00,btcusdt,多,平,66365.3,0.15228581,0
2026-02-06 16:00:00+00:00,btcusdt,多,开,68577.5,0.14582042,0
2026-02-06 19:00:00+00:00,btcusdt,空,平,69728.7,0.14582042,0
2026-02-06 20:00:00+00:00,btcusdt,多,开,70675.5,0.14149175,0
2026-02-07 00:00:00+00:00,btcusdt,空,平,70544.5,0.14149175,0
2026-02-07 01:00:00+00:00,btcusdt,多,开,69917.1,0.14302653,0
2026-02-07 06:00:00+00:00,btcusdt,空,平,70124.6,0.14302653,0
2026-02-07 14:00:00+00:00,btcusdt,空,开,69062.9,0.14479575,0
2026-02-07 18:00:00+00:00,btcusdt,多,平,69154.2,0.14479575,0
2026-02-07 19:00:00+00:00,btcusdt,空,开,69475.0,0.14393667,0
2026-02-08 07:00:00+00:00,btcusdt,多,平,69321.7,0.14393667,0
2026-02-13 16:00:00+00:00,btcusdt,空,开,68652.1,0.14566218,0
2026-02-13 19:00:00+00:00,btcusdt,多,平,69086.7,0.14566218,0
2026-02-14 11:00:00+00:00,btcusdt,空,开,69633.8,0.14360842,0
2026-02-14 12:00:00+00:00,btcusdt,多,平,70464.8,0.14360842,0
2026-02-15 08:00:00+00:00,btcusdt,空,开,70784.0,0.14127486,0
2026-02-15 15:00:00+00:00,btcusdt,多,平,69139.9,0.14127486,0
2026-02-23 01:00:00+00:00,btcusdt,多,开,66705.8,0.149912,0
2026-02-23 02:00:00+00:00,btcusdt,空,平,64387.2,0.149912,0
2026-02-23 03:00:00+00:00,btcusdt,多,开,64742.4,0.15445828,0
2026-02-23 12:00:00+00:00,btcusdt,空,平,66170.8,0.15445828,0
