datetime,symbol,direction,offset,price,volume,pnl
2026-02-15 06:00:00+00:00,solusdt,空,开,89.61,78.11628166,0
2026-02-15 08:00:00+00:00,solusdt,多,平,90.68,78.11628166,0
2026-02-18 19:00:00+00:00,solusdt,多,开,81.22,86.17505848,0
2026-02-19 09:00:00+00:00,solusdt,空,平,81.68,86.17505848,0
2026-02-19 14:00:00+00:00,solusdt,多,开,79.96,87.54377189,0
2026-02-19 16:00:00+00:00,solusdt,空,平,80.59,87.54377189,0
2026-02-21 15:00:00+00:00,solusdt,空,开,86.27,81.14060508,0
2026-02-21 19:00:00+00:00,solusdt,多,平,86.53,81.14060508,0
2026-02-22 18:00:00+00:00,solusdt,多,开,83.0,84.3271895,0
2026-02-23 00:00:00+00:00,solusdt,空,平,82.75,84.3271895,0
2026-02-23 01:00:00+00:00,solusdt,多,开,81.33,86.05851979,0
2026-02-23 02:00:00+00:00,solusdt,空,平,77.88,86.05851979,0
2026-02-23 03:00:00+00:00,solusdt,多,开,77.78,89.98585936,0
2026-02-23 05:00:00+00:00,solusdt,空,平,77.3,89.98585936,0
2026-02-25 02:00:00+00:00,solusdt,空,开,81.95,85.42836222,0
2026-02-25 08:00:00+00:00,solusdt,多,平,82.13,85.42836222,0
2026-02-25 15:00:00+00:00,solusdt,空,开,85.59,81.78525529,0
2026-02-25 16:00:00+00:00,solusdt,多,平,85.92,81.78525529,0
2026-02-25 17:00:00+00:00,solusdt,空,开,87.51,80.0,0
2026-02-25 18:00:00+00:00,solusdt,多,平,88.51,80.0,0
2026-02-25 19:00:00+00:00,solusdt,空,开,88.91,78.73130132,0
2026-02-25 20:00:00+00:00,solusdt,多,平,89.39,78.73130132,0
2026-02-26 17:00:00+00:00,solusdt,空,开,84.54,82.81083639,0
2026-02-26 20:00:00+00:00,solusdt,多,平,86.41,82.81083639,0
2026-02-27 12:00:00+00:00,solusdt,多,开,83.52,83.80222674,0
2026-02-27 15:00:00+00:00,solusdt,空,平,82.32,83.80222674,0
2026-02-27 17:00:00+00:00,solusdt,多,开,81.29,86.11145282,0
2026-02-27 22:00:00+00:00,solusdt,空,平,81.17,86.11145282,0
2026-02-28 07:00:00+00:00,solusdt,多,开,77.48,90.34589572,0
2026-02-28 08:00:00+00:00,solusdt,空,平,78.64,90.34589572,0
2026-02-28 09:00:00+00:00,solusdt,多,开,77.94,89.80115459,0
2026-02-28 15:00:00+00:00,solusdt,空,平,80.19,89.80115459,0
2026-02-28 21:00:00+00:00,solusdt,多,开,84.83,82.51797713,0
2026-02-28 23:00:00+00:00,solusdt,空,平,84.25,82.51797713,0
