datetime,symbol,direction,offset,price,volume,pnl
2025-11-22 14:00:00+00:00,ethusdt,空,开,2718.08,2.5753473,0
2025-11-22 17:00:00+00:00,ethusdt,多,平,2753.98,2.5753473,0
2025-11-24 18:00:00+00:00,ethusdt,空,开,2938.63,2.3820705,0
2025-11-24 20:00:00+00:00,ethusdt,多,平,2957.8,2.3820705,0
2025-11-24 21:00:00+00:00,ethusdt,空,开,2971.25,2.35591081,0
2025-11-25 05:00:00+00:00,ethusdt,多,平,2936.05,2.35591081,0
2025-12-01 01:00:00+00:00,ethusdt,多,开,2834.82,2.46929258,0
2025-12-01 03:00:00+00:00,ethusdt,空,平,2836.8,2.46929258,0
2025-12-01 04:00:00+00:00,ethusdt,多,开,2824.8,2.47805154,0
2025-12-01 13:00:00+00:00,ethusdt,空,平,2819.53,2.47805154,0
2025-12-02 16:00:00+00:00,ethusdt,空,开,3005.55,2.32902464,0
2025-12-02 18:00:00+00:00,ethusdt,多,平,3014.36,2.32902464,0
2025-12-03 18:00:00+00:00,ethusdt,空,开,3126.39,2.23901125,0
2025-12-03 21:00:00+00:00,ethusdt,多,平,3136.82,2.23901125,0
2025-12-03 22:00:00+00:00,ethusdt,空,开,3163.09,2.21302587,0
2025-12-03 23:00:00+00:00,ethusdt,多,平,3188.42,2.21302587,0
2025-12-04 00:00:00+00:00,ethusdt,空,开,3187.08,2.19637473,0
2025-12-04 03:00:00+00:00,ethusdt,多,平,3219.99,2.19637473,0
2025-12-05 17:00:00+00:00,ethusdt,多,开,3031.69,2.3089432,0
2025-12-05 19:00:00+00:00,ethusdt,空,平,3006.14,2.3089432,0
2025-12-07 15:00:00+00:00,ethusdt,多,开,2941.32,2.37988386,0
2025-12-07 22:00:00+00:00,ethusdt,空,平,3084.0,2.37988386,0
2025-12-09 16:00:00+00:00,ethusdt,空,开,3244.92,2.1572247,0
2025-12-09 17:00:00+00:00,ethusdt,多,平,3365.02,2.1572247,0
2025-12-09 18:00:00+00:00,ethusdt,空,开,3374.39,2.07444901,0
2025-12-09 23:00:00+00:00,ethusdt,多,平,3326.92,2.07444901,0
2025-12-10 20:00:00+00:00,ethusdt,空,开,3388.98,2.06552433,0
2025-12-11 05:00:00+00:00,ethusdt,多,平,3212.91,2.06552433,0
2025-12-12 16:00:00+00:00,ethusdt,多,开,3070.0,2.28013029,0
2025-12-12 18:00:00+00:00,ethusdt,空,平,3064.77,2.28013029,0
2025-12-15 16:00:00+00:00,ethusdt,多,开,3009.48,2.32598323,0
2025-12-15 17:00:00+00:00,ethusdt,空,平,2987.49,2.32598323,0
2025-12-15 18:00:00+00:00,ethusdt,多,开,2935.41,2.38467539,0
2025-12-15 21:00:00+00:00,ethusdt,空,平,2927.58,2.38467539,0
2025-12-18 14:00:00+00:00,ethusdt,空,开,2962.88,2.36257413,0
2025-12-18 15:00:00+00:00,ethusdt,多,平,2949.09,2.36257413,0
2025-12-23 15:00:00+00:00,ethusdt,多,开,2916.16,2.40040876,0
2025-12-23 18:00:00+00:00,ethusdt,空,平,2909.4,2.40040876,0
2025-12-29 02:00:00+00:00,ethusdt,空,开,2979.81,2.34914307,0
2025-12-29 03:00:00+00:00,ethusdt,多,平,3002.68,2.34914307,0
2025-12-29 04:00:00+00:00,ethusdt,空,开,3042.3,2.30089077,0
2025-12-29 08:00:00+00:00,ethusdt,多,平,3018.46,2.30089077,0
2026-01-02 04:00:00+00:00,ethusdt,空,开,3021.04,2.31708286,0
2026-01-02 07:00:00+00:00,ethusdt,多,平,3025.19,2.31708286,0
2026-01-02 10:00:00+00:00,ethusdt,空,开,3047.2,2.29719086,0
2026-01-02 11:00:00+00:00,ethusdt,多,平,3056.1,2.29719086,0
2026-01-02 15:00:00+00:00,ethusdt,空,开,3081.3,2.27177578,0
2026-01-02 16:00:00+00:00,ethusdt,多,平,3085.09,2.27177578,0
2026-01-02 17:00:00+00:00,ethusdt,空,开,3130.68,2.2359431,0
2026-01-02 20:00:00+00:00,ethusdt,多,平,3122.46,2.2359431,0
2026-01-04 01:00:00+00:00,ethusdt,空,开,3155.9,2.21806775,0
2026-01-04 06:00:00+00:00,ethusdt,多,平,3149.77,2.21806775,0
2026-01-05 01:00:00+00:00,ethusdt,空,开,3167.26,2.21011221,0
2026-01-05 02:00:00+00:00,ethusdt,多,平,3196.49,2.21011221,0
2026-01-05 03:00:00+00:00,ethusdt,空,开,3191.83,2.19310613,0
2026-01-05 07:00:00+00:00,ethusdt,多,平,3156.22,2.19310613,0
2026-01-06 15:00:00+00:00,ethusdt,空,开,3276.67,2.13631522,0
2026-01-06 19:00:00+00:00,ethusdt,多,平,3217.56,2.13631522,0
2026-01-08 07:00:00+00:00,ethusdt,多,开,3103.98,2.2551619,0
2026-01-08 10:00:00+00:00,ethusdt,空,平,3110.86,2.2551619,0
2026-01-08 15:00:00+00:00,ethusdt,多,开,3075.75,2.27586767,0
2026-01-08 21:00:00+00:00,ethusdt,空,平,3106.3,2.27586767,0
2026-01-11 15:00:00+00:00,ethusdt,空,开,3124.35,2.24046602,0
2026-01-11 16:00:00+00:00,ethusdt,多,平,3116.89,2.24046602,0
2026-01-12 03:00:00+00:00,ethusdt,空,开,3156.47,2.2176672,0
2026-01-12 10:00:00+00:00,ethusdt,多,平,3115.13,2.2176672,0
2026-01-13 16:00:00+00:00,ethusdt,空,开,3183.11,2.19910716,0
2026-01-13 19:00:00+00:00,ethusdt,多,平,3199.61,2.19910716,0
2026-01-13 20:00:00+00:00,ethusdt,空,开,3214.46,2.17766647,0
2026-01-13 22:00:00+00:00,ethusdt,多,平,3208.49,2.17766647,0
2026-01-13 23:00:00+00:00,ethusdt,空,开,3330.21,2.10196955,0
2026-01-14 04:00:00+00:00,ethusdt,多,平,3351.03,2.10196955,0
2026-01-17 16:00:00+00:00,ethusdt,空,开,3328.13,2.10328323,0
2026-01-18 00:00:00+00:00,ethusdt,多,平,3308.86,2.10328323,0
2026-01-18 18:00:00+00:00,ethusdt,空,开,3343.4,2.0936771,0
2026-01-18 19:00:00+00:00,ethusdt,多,平,3360.66,2.0936771,0
2026-01-19 01:00:00+00:00,ethusdt,多,开,3210.67,2.18023029,0
2026-01-19 06:00:00+00:00,ethusdt,空,平,3201.0,2.18023029,0
2026-01-20 01:00:00+00:00,ethusdt,多,开,3182.55,2.19949412,0
2026-01-20 05:00:00+00:00,ethusdt,空,平,3171.78,2.19949412,0
2026-01-20 07:00:00+00:00,ethusdt,多,开,3115.2,2.24704674,0
2026-01-20 09:00:00+00:00,ethusdt,空,平,3105.46,2.24704674,0
2026-01-20 10:00:00+00:00,ethusdt,多,开,3093.15,2.26306516,0
2026-01-20 14:00:00+00:00,ethusdt,空,平,3077.91,2.26306516,0
2026-01-20 15:00:00+00:00,ethusdt,多,开,3046.16,2.29796761,0
2026-01-20 17:00:00+00:00,ethusdt,空,平,3007.92,2.29796761,0
2026-01-25 17:00:00+00:00,ethusdt,多,开,2895.45,2.41757786,0
2026-01-25 18:00:00+00:00,ethusdt,空,平,2883.04,2.41757786,0
2026-01-25 19:00:00+00:00,ethusdt,多,开,2846.01,2.45958377,0
2026-01-25 20:00:00+00:00,ethusdt,空,平,2810.91,2.45958377,0
2026-01-25 21:00:00+00:00,ethusdt,多,开,2807.75,2.49309058,0
2026-01-25 23:00:00+00:00,ethusdt,空,平,2805.79,2.49309058,0
2026-01-27 17:00:00+00:00,ethusdt,空,开,2989.59,2.34145819,0
2026-01-27 19:00:00+00:00,ethusdt,多,平,2977.1,2.34145819,0
2026-01-29 15:00:00+00:00,ethusdt,多,开,2874.79,2.43496047,0
2026-01-29 16:00:00+00:00,ethusdt,空,平,2822.66,2.43496047,0
2026-01-29 17:00:00+00:00,ethusdt,多,开,2833.75,2.47022497,0
